article_id,published_date,section,token,pos,count,tfidf
1264143,2026-06-19,문화,영상물,NNG,1,5.5815603203
1264143,2026-06-19,문화,옆,NNG,1,4.1152232516
1264143,2026-06-19,문화,예술,NNG,1,4.0411152794
1264143,2026-06-19,문화,예술가,NNG,1,5.5815603203
1264143,2026-06-19,문화,오방색,NNG,1,5.9870254285
1264143,2026-06-19,문화,오수환,NNP,1,5.9870254285
1264143,2026-06-19,문화,외벽,NNG,1,5.9870254285
1264143,2026-06-19,문화,요충,NNG,1,5.9870254285
1264143,2026-06-19,문화,용,NNG,1,5.2938782479
1264143,2026-06-19,문화,용선,NNG,1,5.9870254285
1264143,2026-06-19,문화,울리다,VV,1,4.4829480317
1264143,2026-06-19,문화,움직이다,VV,1,4.0411152794
1264143,2026-06-19,문화,원로,NNG,2,11.1631206407
1264143,2026-06-19,문화,위장,NNG,1,5.5815603203
1264143,2026-06-19,문화,유근,NNP,1,5.9870254285
1264143,2026-06-19,문화,유리판,NNG,1,5.9870254285
1264143,2026-06-19,문화,유물,NNG,2,11.9740508569
1264143,2026-06-19,문화,유엔군,NNG,1,5.9870254285
1264143,2026-06-19,문화,이강소,NNP,1,5.9870254285
1264143,2026-06-19,문화,이동욱,NNP,1,5.9870254285
1264143,2026-06-19,문화,이면,NNG,1,4.6007310673
1264143,2026-06-19,문화,이미지,NNG,3,13.1327625481
1264143,2026-06-19,문화,이성자,NNP,3,17.9610762854
1264143,2026-06-19,문화,이수경,NNP,1,5.9870254285
1264143,2026-06-19,문화,이어지다,VV,2,5.7470202385
1264143,2026-06-19,문화,이우성,NNP,1,5.9870254285
1264143,2026-06-19,문화,인간,NNG,1,3.1248245475
1264143,2026-06-19,문화,인근,NNG,1,4.2822773362
1264143,2026-06-19,문화,인물상,NNG,1,5.9870254285
1264143,2026-06-19,문화,인민군,NNG,2,11.1631206407
1264143,2026-06-19,문화,인천,NNP,1,4.4829480317
1264143,2026-06-19,문화,일대,NNG,1,4.4829480317
1264143,2026-06-19,문화,일상,NNG,1,3.9075838868
1264143,2026-06-19,문화,일제,NNG,1,5.5815603203
1264143,2026-06-19,문화,일종,NNG,1,4.3775875160
1264143,2026-06-19,문화,입성,NNG,1,5.9870254285
1264143,2026-06-19,문화,있다,VV,1,1.2464506055
1264143,2026-06-19,문화,자르다,VV,1,5.0707346966
1264143,2026-06-19,문화,자욱,NNG,1,5.9870254285
1264143,2026-06-19,문화,자행,NNG,1,5.9870254285
1264143,2026-06-19,문화,작가,NNG,12,42.0254253440
1264143,2026-06-19,문화,작업,NNG,2,6.6959361977
1264143,2026-06-19,문화,작전,NNG,1,5.5815603203
1264143,2026-06-19,문화,작품,NNG,5,16.5643838952
1264143,2026-06-19,문화,잘기잘기,NNG,1,5.9870254285
1264143,2026-06-19,문화,장면,NNG,2,8.3905319185
1264143,2026-06-19,문화,장소,NNG,1,4.2822773362
1264143,2026-06-19,문화,재료,NNG,1,4.7342624600
1264143,2026-06-19,문화,잿더미,NNG,1,5.9870254285
1264143,2026-06-19,문화,전,NNG,4,9.8426596154
1264143,2026-06-19,문화,전시,NNG,4,18.9370498398
1264143,2026-06-19,문화,전시장,NNG,2,11.9740508569
1264143,2026-06-19,문화,전쟁,NNG,3,10.0439042965
1264143,2026-06-19,문화,전쟁기,NNG,1,5.5815603203
1264143,2026-06-19,문화,전체,NNG,1,2.7483469763
1264143,2026-06-19,문화,전통,NNG,2,8.2304465031
1264143,2026-06-19,문화,전투,NNG,1,5.5815603203
1264143,2026-06-19,문화,전투기,NNG,1,5.9870254285
1264143,2026-06-19,문화,전황,NNG,1,5.9870254285
1264143,2026-06-19,문화,젊은이,NNG,1,5.9870254285
1264143,2026-06-19,문화,점,NNG,1,2.4905178670
1264143,2026-06-19,문화,점검,NNG,1,4.1152232516
1264143,2026-06-19,문화,점령,NNG,1,5.9870254285
1264143,2026-06-19,문화,정비,NNG,1,4.8884131398
1264143,2026-06-19,문화,정비고,NNG,1,5.9870254285
1264143,2026-06-19,문화,정서,NNG,1,4.4829480317
1264143,2026-06-19,문화,정예,NNG,1,5.9870254285
1264143,2026-06-19,문화,제목,NNG,1,3.5446783931
1264143,2026-06-19,문화,조명,NNG,2,9.7768262796
1264143,2026-06-19,문화,조우,NNP,1,5.2938782479
1264143,2026-06-19,문화,조형물,NNG,4,23.9481017138
1264143,2026-06-19,문화,주민,NNG,2,7.9442448158
1264143,2026-06-19,문화,주요,NNG,1,2.6197295985
1264143,2026-06-19,문화,중견,NNG,1,5.9870254285
1264143,2026-06-19,문화,중국,NNP,1,3.5446783931
1264143,2026-06-19,문화,중첩,NNG,1,5.2938782479
1264143,2026-06-19,문화,증기,NNG,1,5.9870254285
1264143,2026-06-19,문화,증인,NNG,1,5.5815603203
1264143,2026-06-19,문화,지금,NNG,2,6.1933073411
1264143,2026-06-19,문화,지나다,VV,2,3.3659206705
1264143,2026-06-19,문화,지형도,NNG,2,11.9740508569
1264143,2026-06-19,문화,지휘,NNG,1,4.4829480317
1264143,2026-06-19,문화,진주,NNG,1,5.5815603203
1264143,2026-06-19,문화,진주,NNP,4,22.3262412814
1264143,2026-06-19,문화,진주시립이성자미술관,NNP,1,5.9870254285
1264143,2026-06-19,문화,진주역,NNP,1,5.9870254285
1264143,2026-06-19,문화,진주역 차량정비고,NNP,1,5.9870254285
1264143,2026-06-19,문화,진주역사,NNP,1,5.9870254285
1264143,2026-06-19,문화,집,NNG,1,3.7898008511
1264143,2026-06-19,문화,집중,NNG,1,3.0692546964
1264143,2026-06-19,문화,짚다,VV,1,3.5446783931
1264143,2026-06-19,문화,찌들다,VV,1,5.9870254285
1264143,2026-06-19,문화,차리다,VV,1,5.2938782479
1264143,2026-06-19,문화,차세대,NNG,1,4.7342624600
1264143,2026-06-19,문화,참호,NNG,1,5.9870254285
1264143,2026-06-19,문화,창,NNG,1,4.6007310673
1264143,2026-06-19,문화,채색화,NNG,5,29.9351271423
1264143,2026-06-19,문화,처음,NNG,1,2.6371213412
1264143,2026-06-19,문화,철도,NNG,1,5.9870254285
1264143,2026-06-19,문화,철도문화공원,NNP,1,5.9870254285
1264143,2026-06-19,문화,청년,NNG,2,7.0042375573
1264143,2026-06-19,문화,쳐들어가다,VV,1,5.9870254285
1264143,2026-06-19,문화,촉,NNG,1,5.9870254285
1264143,2026-06-19,문화,최수앙,NNG,1,5.9870254285
1264143,2026-06-19,문화,최수앙,NNP,1,5.9870254285
1264143,2026-06-19,문화,추상,NNG,2,11.1631206407
1264143,2026-06-19,문화,출신,NNG,1,3.9075838868
1264143,2026-06-19,문화,출토,NNG,1,5.9870254285
1264143,2026-06-19,문화,층고,NNG,1,5.5815603203
1264143,2026-06-19,문화,치르다,VV,1,4.6007310673
1264143,2026-06-19,문화,치열,NNG,1,4.4829480317
1264143,2026-06-19,문화,탄,NNG,2,11.1631206407
1264143,2026-06-19,문화,택,NNG,1,5.5815603203
1264143,2026-06-19,문화,테이블,NNG,1,5.2938782479
1264143,2026-06-19,문화,퇴각,NNG,1,5.9870254285
1264143,2026-06-19,문화,투하,NNG,1,5.9870254285
1264143,2026-06-19,문화,특별전,NNG,1,5.5815603203
1264143,2026-06-19,문화,틀거지,NNP,1,5.5815603203
1264143,2026-06-19,문화,파이프,NNG,1,5.9870254285
1264143,2026-06-19,문화,파편,NNG,1,5.2938782479
1264143,2026-06-19,문화,파헤치다,VV,1,5.0707346966
1264143,2026-06-19,문화,판,NNG,2,8.7551750320
1264143,2026-06-19,문화,팔로군,NNG,1,5.9870254285
1264143,2026-06-19,문화,패주,NNG,1,5.9870254285
1264143,2026-06-19,문화,펼쳐지다,VV,1,4.1952659592
1264143,2026-06-19,문화,펼치다,VV,4,16.1644611176
1264143,2026-06-19,문화,폐허,NNG,1,5.2938782479
1264143,2026-06-19,문화,포착,NNG,1,3.9721224079
1264143,2026-06-19,문화,표본,NNG,1,5.5815603203
1264143,2026-06-19,문화,풍경,NNG,1,4.6007310673
1264143,2026-06-19,문화,프로젝트,NNG,1,3.6356501713
1264143,2026-06-19,문화,플라스크,NNG,1,5.9870254285
1264143,2026-06-19,문화,필두,NNG,1,5.9870254285
1264143,2026-06-19,문화,학살,NNG,1,5.5815603203
1264143,2026-06-19,문화,한국,NNP,13,34.7469125092
1264143,2026-06-19,문화,한자리,NNG,1,5.5815603203
1264143,2026-06-19,문화,합심,NNG,1,5.9870254285
1264143,2026-06-19,문화,해석,NNG,1,3.7357336299
1264143,2026-06-19,문화,향하다,VV,1,3.1836650476
1264143,2026-06-19,문화,허공,NNG,1,5.9870254285
1264143,2026-06-19,문화,현대,NNG,9,36.3700375146
1264143,2026-06-19,문화,현재,NNG,2,7.3688806709
1264143,2026-06-19,문화,호남,NNP,1,4.8884131398
1264143,2026-06-19,문화,화가,NNG,1,5.9870254285
1264143,2026-06-19,문화,확대,NNG,1,3.1248245475
1264143,2026-06-19,문화,회화,NNG,3,15.8816347437
1264143,2026-06-19,문화,휩쓸다,VV,1,5.5815603203
1264143,2026-06-19,문화,흉터,NNG,1,5.9870254285
1264143,2026-06-19,문화,흐름,NNG,1,3.5446783931
1264143,2026-06-19,문화,흘러가다,VV,1,5.5815603203
1264143,2026-06-19,문화,흥취,NNG,1,5.9870254285
1264143,2026-06-19,문화,힘,NNG,1,2.8089715981
1264109,2026-06-18,문화,가난,NNG,2,9.7768262796
1264109,2026-06-18,문화,가다,VV,1,2.4606649038
1264109,2026-06-18,문화,가닥,NNG,1,5.5815603203
1264109,2026-06-18,문화,가두다,VV,1,5.5815603203
1264109,2026-06-18,문화,가량,NNG,1,4.4829480317
1264109,2026-06-18,문화,가요,NNG,1,5.5815603203
1264109,2026-06-18,문화,가운데,NNG,3,7.1283225474
1264109,2026-06-18,문화,가장,NNG,2,11.9740508569
1264109,2026-06-18,문화,가족,NNG,1,3.6844403355
1264109,2026-06-18,문화,각각,NNG,1,5.5815603203
1264109,2026-06-18,문화,간담회,NNG,1,4.1152232516
1264109,2026-06-18,문화,간직,NNG,1,5.9870254285
1264109,2026-06-18,문화,감당,NNG,1,4.8884131398
1264109,2026-06-18,문화,강하다,VA,1,3.6356501713
1264109,2026-06-18,문화,같다,VA,2,4.1301041844
1264109,2026-06-18,문화,개작,NNG,1,5.9870254285
1264109,2026-06-18,문화,개조,NNG,1,5.2938782479
1264109,2026-06-18,문화,거대,NNG,1,3.4612967841
1264109,2026-06-18,문화,거리,NNG,2,6.9225935683
1264109,2026-06-18,문화,거북이,NNG,2,11.9740508569
1264109,2026-06-18,문화,걸치다,VV,1,3.4220760710
1264109,2026-06-18,문화,겁,NNG,1,5.0707346966
1264109,2026-06-18,문화,게오르기,NNP,1,5.9870254285
1264109,2026-06-18,문화,결핍,NNG,1,4.4829480317
1264109,2026-06-18,문화,계기,NNG,1,3.5021187787
1264109,2026-06-18,문화,고래,NNG,5,27.9078016017
1264109,2026-06-18,문화,고스포디노프,NNP,1,5.9870254285
1264109,2026-06-18,문화,고유,NNG,1,4.3775875160
1264109,2026-06-18,문화,공통점,NNG,1,5.2938782479
1264109,2026-06-18,문화,과정,NNG,1,2.3363671872
1264109,2026-06-18,문화,구별,NNG,1,5.2938782479
1264109,2026-06-18,문화,구상,NNG,2,8.7551750320
1264109,2026-06-18,문화,구석,NNG,1,5.9870254285
1264109,2026-06-18,문화,구성,NNG,1,2.9912931549
1264109,2026-06-18,문화,국제,NNG,1,2.6371213412
1264109,2026-06-18,문화,그때,NNG,1,4.2822773362
1264109,2026-06-18,문화,그러다,VV,1,3.3128767790
1264109,2026-06-18,문화,그리다,VV,2,7.1782603113
1264109,2026-06-18,문화,그림,NNG,1,4.6007310673
1264109,2026-06-18,문화,근래,NNG,1,5.9870254285
1264109,2026-06-18,문화,근원,NNG,1,5.2938782479
1264109,2026-06-18,문화,글,NNG,2,6.5579504547
1264109,2026-06-18,문화,기간,NNG,1,2.8515312125
1264109,2026-06-18,문화,기거,NNG,1,5.9870254285
1264109,2026-06-18,문화,기만,NNG,1,4.8884131398
1264109,2026-06-18,문화,기운,NNG,1,5.5815603203
1264109,2026-06-18,문화,기자,NNG,1,3.2461854045
1264109,2026-06-18,문화,길,NNG,1,3.3843357430
1264109,2026-06-18,문화,까다,VV,1,5.2938782479
1264109,2026-06-18,문화,까발리다,VV,1,5.9870254285
1264109,2026-06-18,문화,꿰차다,VV,1,5.9870254285
1264109,2026-06-18,문화,끝,NNG,1,3.6844403355
1264109,2026-06-18,문화,끼다,VV,1,4.6007310673
1264109,2026-06-18,문화,나라,NNG,1,3.5021187787
1264109,2026-06-18,문화,남다,VV,2,6.3673300951
1264109,2026-06-18,문화,남자,NNG,3,14.2027873799
1264109,2026-06-18,문화,납치,NNG,1,5.9870254285
1264109,2026-06-18,문화,내다,VV,1,2.6911885625
1264109,2026-06-18,문화,내다보다,VV,1,4.6007310673
1264109,2026-06-18,문화,내막,NNG,1,5.9870254285
1264109,2026-06-18,문화,내면,NNG,1,4.2822773362
1264109,2026-06-18,문화,내몰리다,VV,1,5.5815603203
1264109,2026-06-18,문화,넘다,VV,2,4.8921322088
1264109,2026-06-18,문화,네온사인,NNG,1,5.9870254285
1264109,2026-06-18,문화,노래,NNG,2,7.8151677736
1264109,2026-06-18,문화,노랫가락,NNG,1,5.9870254285
1264109,2026-06-18,문화,놓다,VV,1,4.3775875160
1264109,2026-06-18,문화,누르다,VV,1,4.8884131398
1264109,2026-06-18,문화,누아르,NNG,3,17.9610762854
1264109,2026-06-18,문화,눈,NNG,1,3.2461854045
1264109,2026-06-18,문화,눈물,NNG,1,5.2938782479
1264109,2026-06-18,문화,다리,NNG,1,4.8884131398
1264109,2026-06-18,문화,달래다,VV,1,5.5815603203
1264109,2026-06-18,문화,달리다,VV,1,4.1952659592
1264109,2026-06-18,문화,담다,VV,2,6.0332219258
1264109,2026-06-18,문화,답,NNG,1,3.7898008511
1264109,2026-06-18,문화,당대,NNG,1,5.5815603203
1264109,2026-06-18,문화,당시,NNG,1,2.7098806955
1264109,2026-06-18,문화,당초,NNG,2,8.7551750320
1264109,2026-06-18,문화,당하다,VV,1,4.2822773362
1264109,2026-06-18,문화,대목,NNG,1,4.1952659592
1264109,2026-06-18,문화,데리다,VV,1,5.5815603203
1264109,2026-06-18,문화,데뷔,NNG,1,4.2822773362
1264109,2026-06-18,문화,도배,NNG,1,5.9870254285
1264109,2026-06-18,문화,도시,NNG,1,3.5446783931
1264109,2026-06-18,문화,도지다,VV,1,5.9870254285
1264109,2026-06-18,문화,돈,NNG,1,3.6844403355
1264109,2026-06-18,문화,돌아오다,VV,1,3.9721224079
1264109,2026-06-18,문화,동이,NNG,2,11.9740508569
1264109,2026-06-18,문화,동이,NNP,1,5.9870254285
1264109,2026-06-18,문화,되다,VV,7,10.7287469254
1264109,2026-06-18,문화,두다,VV,1,2.7098806955
1264109,2026-06-18,문화,두려움,NNG,1,4.4829480317
1264109,2026-06-18,문화,두르다,VV,1,5.2938782479
1264109,2026-06-18,문화,두목,NNG,1,5.9870254285
1264109,2026-06-18,문화,두문불출,NNG,1,5.9870254285
1264109,2026-06-18,문화,드러내다,VV,1,3.7357336299
1264109,2026-06-18,문화,드물다,VV,1,4.6007310673
1264109,2026-06-18,문화,들다,VV,1,2.7098806955
1264109,2026-06-18,문화,들이다,VV,2,9.4685249199
1264109,2026-06-18,문화,따르다,VV,1,2.0454436208
1264109,2026-06-18,문화,때,NNG,6,11.7167087418
1264109,2026-06-18,문화,뜻밖,NNG,1,4.8884131398
1264109,2026-06-18,문화,럭키,NNP,1,5.9870254285
1264109,2026-06-18,문화,리얼리즘,NNG,2,11.9740508569
1264109,2026-06-18,문화,마술,NNG,1,5.9870254285
1264109,2026-06-18,문화,마포구,NNP,1,4.8884131398
1264109,2026-06-18,문화,만들다,VV,2,4.6727343743
1264109,2026-06-18,문화,많다,VA,2,4.4056715891
1264109,2026-06-18,문화,말,NNG,5,8.0878878800
1264109,2026-06-18,문화,말다,VV,1,4.6007310673
1264109,2026-06-18,문화,머릿속,NNG,1,4.6007310673
1264109,2026-06-18,문화,모르다,VV,1,3.2144367062
1264109,2026-06-18,문화,목사,NNG,2,10.1414693932
1264109,2026-06-18,문화,목포,NNP,1,5.5815603203
1264109,2026-06-18,문화,무리,NNG,2,9.7768262796
1264109,2026-06-18,문화,무명,NNG,1,5.9870254285
1264109,2026-06-18,문화,문체,NNG,1,5.9870254285
1264109,2026-06-18,문화,문학,NNG,1,4.1152232516
1264109,2026-06-18,문화,물건,NNG,1,5.0707346966
1264109,2026-06-18,문화,물려주다,VV,1,5.5815603203
1264109,2026-06-18,문화,미래,NNG,1,3.0425864493
1264109,2026-06-18,문화,미안,NNG,1,5.0707346966
1264109,2026-06-18,문화,밀리다,VV,1,5.0707346966
1264109,2026-06-18,문화,바치다,VV,1,5.9870254285
1264109,2026-06-18,문화,받아쓰기,NNG,1,5.9870254285
1264109,2026-06-18,문화,발현,NNG,1,5.0707346966
1264109,2026-06-18,문화,밝히다,VV,1,1.6112684068
1264109,2026-06-18,문화,방식,NNG,2,5.2742426824
1264109,2026-06-18,문화,배다,VV,1,5.2938782479
1264109,2026-06-18,문화,버리다,VV,1,4.4829480317
1264109,2026-06-18,문화,변화,NNG,1,2.9189724933
1264109,2026-06-18,문화,병,NNG,1,4.3775875160
1264109,2026-06-18,문화,보내다,VV,2,6.4288734124
1264109,2026-06-18,문화,보다,VV,2,3.6719710451
1264109,2026-06-18,문화,본색,NNG,1,5.9870254285
1264109,2026-06-18,문화,부리다,VV,1,5.2938782479
1264109,2026-06-18,문화,부문,NNG,1,4.1152232516
1264109,2026-06-18,문화,부커,NNP,2,11.9740508569
1264109,2026-06-18,문화,부커상,NNP,2,11.9740508569
1264109,2026-06-18,문화,분노,NNG,1,4.6007310673
1264109,2026-06-18,문화,분량,NNG,1,4.8884131398
1264109,2026-06-18,문화,불가리아,NNP,2,11.9740508569
1264109,2026-06-18,문화,불타다,VV,1,5.5815603203
1264109,2026-06-18,문화,블로그,NNG,1,5.9870254285
1264109,2026-06-18,문화,비극,NNG,1,4.4829480317
1264109,2026-06-18,문화,비정,NNG,1,5.9870254285
1264109,2026-06-18,문화,빌딩,NNG,1,5.9870254285
1264109,2026-06-18,문화,빌어먹다,VV,1,5.9870254285
1264109,2026-06-18,문화,빠르다,VA,1,3.2789752274
1264109,2026-06-18,문화,뻔하다,VA,1,5.9870254285
1264109,2026-06-18,문화,사건,NNG,1,3.0966536706
1264109,2026-06-18,문화,사라지다,VV,1,3.7357336299
1264109,2026-06-18,문화,사실,NNG,3,7.3819947115
1264109,2026-06-18,문화,사실주의,NNG,1,5.5815603203
1264109,2026-06-18,문화,사이,NNG,1,2.6197295985
1264109,2026-06-18,문화,사회,NNG,1,2.4754799896
1264109,2026-06-18,문화,산자락,NNG,1,5.5815603203
1264109,2026-06-18,문화,살다,VV,1,3.3479680988
1264109,2026-06-18,문화,살리다,VV,1,5.2938782479
1264109,2026-06-18,문화,삶,NNG,1,3.0692546964
1264109,2026-06-18,문화,삼다,VV,1,3.5891301557
1264109,2026-06-18,문화,상,NNG,3,11.5408777949
1264109,2026-06-18,문화,상상,NNG,1,4.0411152794
1264109,2026-06-18,문화,상상력,NNG,1,4.7342624600
1264109,2026-06-18,문화,상황,NNG,1,2.4316773670
1264109,2026-06-18,문화,생동,NNG,1,5.5815603203
1264109,2026-06-18,문화,생존,NNG,2,8.7551750320
1264109,2026-06-18,문화,서러움,NNG,1,5.9870254285
1264109,2026-06-18,문화,서사,NNG,1,4.1952659592
1264109,2026-06-18,문화,서양,NNG,2,11.1631206407
1264109,2026-06-18,문화,서울,NNP,4,8.6772524100
1264109,2026-06-18,문화,선,NNG,4,12.0664438515
1264109,2026-06-18,문화,설키다,VV,1,5.5815603203
1264109,2026-06-18,문화,성,NNG,1,4.0411152794
1264109,2026-06-18,문화,세계,NNG,3,7.3381983133
1264109,2026-06-18,문화,세대,NNG,1,3.9075838868
1264109,2026-06-18,문화,세상,NNG,2,7.0042375573
1264109,2026-06-18,문화,셸터,NNP,1,5.9870254285
1264109,2026-06-18,문화,소녀,NNG,1,5.0707346966
1264109,2026-06-18,문화,소년,NNG,1,5.0707346966
1264109,2026-06-18,문화,소설,NNG,6,24.6913395093
1264109,2026-06-18,문화,소설가,NNG,1,5.2938782479
1264109,2026-06-18,문화,소수자,NNG,1,4.7342624600
1264109,2026-06-18,문화,소아마비,NNG,1,5.9870254285
1264109,2026-06-18,문화,소회,NNG,1,5.9870254285
1264109,2026-06-18,문화,속내,NNG,1,5.9870254285
1264109,2026-06-18,문화,손,NNG,2,7.1782603113
1264109,2026-06-18,문화,수입,NNG,1,4.8884131398
1264109,2026-06-18,문화,순문학,NNG,1,5.9870254285
1264109,2026-06-18,문화,스케줄,NNG,1,5.9870254285
1264109,2026-06-18,문화,스타일,NNG,1,5.2938782479
1264109,2026-06-18,문화,슬픔,NNG,1,4.7342624600
1264109,2026-06-18,문화,시각,NNG,1,3.3128767790
1264109,2026-06-18,문화,시간,NNG,1,2.6026351651
1264109,2026-06-18,문화,시공간,NNG,2,10.1414693932
1264109,2026-06-18,문화,시나리오,NNG,2,8.9658960634
1264109,2026-06-18,문화,시대,NNG,1,3.1836650476
1264109,2026-06-18,문화,시상식,NNG,1,5.5815603203
1264109,2026-06-18,문화,시절,NNG,1,4.1152232516
1264109,2026-06-18,문화,신작,NNG,1,5.0707346966
1264109,2026-06-18,문화,쓰다,VV,9,22.6916057309
1264109,2026-06-18,문화,아미,NNP,1,5.9870254285
1264109,2026-06-18,문화,아이,NNG,4,15.1592034045
1264109,2026-06-18,문화,아코디언,NNG,4,22.3262412814
1264109,2026-06-18,문화,악,NNG,5,27.9078016017
1264109,2026-06-18,문화,악기,NNG,1,5.0707346966
1264109,2026-06-18,문화,안,NNG,1,2.6371213412
1264109,2026-06-18,문화,앉다,VV,1,3.7357336299
1264109,2026-06-18,문화,앉은뱅이,NNG,1,5.9870254285
1264109,2026-06-18,문화,알다,VV,2,6.0332219258
1264109,2026-06-18,문화,암투,NNG,1,5.9870254285
1264109,2026-06-18,문화,앞,NNG,2,4.7794263357
1264109,2026-06-18,문화,애,NNG,1,5.9870254285
1264109,2026-06-18,문화,앵벌이,NNG,5,29.9351271423
1264109,2026-06-18,문화,양,NNP,2,8.0822305588
1264109,2026-06-18,문화,어른,NNG,1,4.4829480317
1264109,2026-06-18,문화,어리다,VA,1,4.3775875160
1264109,2026-06-18,문화,억압,NNG,1,5.2938782479
1264109,2026-06-18,문화,억제,NNG,1,4.4829480317
1264109,2026-06-18,문화,얼룩지다,VV,1,5.5815603203
1264109,2026-06-18,문화,얽히다,VV,1,4.8884131398
1264109,2026-06-18,문화,엄마,NNG,2,7.9442448158
1264109,2026-06-18,문화,없다,VA,2,3.7037177434
1264109,2026-06-18,문화,연이,NNP,5,29.9351271423
1264109,2026-06-18,문화,연재,NNG,3,15.8816347437
1264109,2026-06-18,문화,열리다,VV,1,2.8089715981
1264109,2026-06-18,문화,염두,NNG,1,4.8884131398
1264109,2026-06-18,문화,영상,NNG,1,3.7357336299
1264109,2026-06-18,문화,영화,NNG,4,15.1592034045
1264109,2026-06-18,문화,옆,NNG,1,4.1152232516
1264109,2026-06-18,문화,오다,VV,1,2.3494392687
1264109,2026-06-18,문화,오르다,VV,1,2.7681496036
1264109,2026-06-18,문화,완성,NNG,2,6.9225935683
1264109,2026-06-18,문화,요구,NNG,1,3.0692546964
1264109,2026-06-18,문화,욕망,NNG,1,4.7342624600
1264109,2026-06-18,문화,울다,VV,1,4.7342624600
1264109,2026-06-18,문화,울리다,VV,1,4.4829480317
1264109,2026-06-18,문화,움막집,NNG,1,5.9870254285
1264109,2026-06-18,문화,움직임,NNG,1,4.3775875160
1264109,2026-06-18,문화,웃음,NNG,1,4.8884131398
1264109,2026-06-18,문화,유일,NNG,1,3.9075838868
1264109,2026-06-18,문화,육손이,NNG,1,5.9870254285
1264109,2026-06-18,문화,음악,NNG,2,7.3688806709
1264109,2026-06-18,문화,이번,NNG,2,3.9776494536
1264109,2026-06-18,문화,이산,NNG,1,5.9870254285
1264109,2026-06-18,문화,이유,NNG,1,2.7289288904
1264109,2026-06-18,문화,이후,NNG,4,8.6772524100
1264109,2026-06-18,문화,인간,NNG,1,3.1248245475
1264109,2026-06-18,문화,인류사,NNG,1,5.9870254285
1264109,2026-06-18,문화,인물,NNG,1,4.1152232516
1264109,2026-06-18,문화,인장,NNP,1,5.9870254285
1264109,2026-06-18,문화,인터뷰,NNG,1,4.2822773362
1264109,2026-06-18,문화,일면,NNG,1,5.9870254285
1264109,2026-06-18,문화,읽다,VV,2,7.1782603113
1264109,2026-06-18,문화,잃다,VV,1,4.1152232516
1264109,2026-06-18,문화,입양,NNG,1,5.9870254285
1264109,2026-06-18,문화,입체,NNG,1,4.4829480317
1264109,2026-06-18,문화,있다,VA,4,4.9858024219
1264109,2026-06-18,문화,있다,VV,3,3.7393518164
1264109,2026-06-18,문화,자리,NNG,1,3.1538120844
1264109,2026-06-18,문화,작가,NNG,12,42.0254253440
1264109,2026-06-18,문화,작다,VA,1,3.3843357430
1264109,2026-06-18,문화,작업,NNG,1,3.3479680988
1264109,2026-06-18,문화,작중,NNG,1,5.9870254285
1264109,2026-06-18,문화,작품,NNG,4,13.2515071161
1264109,2026-06-18,문화,장르,NNG,1,4.2822773362
1264109,2026-06-18,문화,장애,NNG,2,8.9658960634
1264109,2026-06-18,문화,장편,NNG,2,8.7551750320
1264109,2026-06-18,문화,재능,NNG,1,5.2938782479
1264109,2026-06-18,문화,재밌다,VA,1,5.2938782479
1264109,2026-06-18,문화,저변,NNG,1,5.9870254285
1264109,2026-06-18,문화,전,NNG,1,2.4606649038
1264109,2026-06-18,문화,전면,NNG,1,4.4829480317
1264109,2026-06-18,문화,전송,NNG,1,5.0707346966
1264109,2026-06-18,문화,전수,NNG,1,5.2938782479
1264109,2026-06-18,문화,전쟁,NNG,2,6.6959361977
1264109,2026-06-18,문화,전체,NNG,1,2.7483469763
1264109,2026-06-18,문화,전하다,VV,1,3.2144367062
1264109,2026-06-18,문화,전후,NNG,1,4.6007310673
1264109,2026-06-18,문화,절다,VV,1,5.9870254285
1264109,2026-06-18,문화,정보,NNG,1,2.5212895257
1264109,2026-06-18,문화,정서,NNG,1,4.4829480317
1264109,2026-06-18,문화,제목,NNG,1,3.5446783931
1264109,2026-06-18,문화,조리,NNG,1,5.9870254285
1264109,2026-06-18,문화,조부,NNG,3,17.9610762854
1264109,2026-06-18,문화,조장,NNG,1,5.5815603203
1264109,2026-06-18,문화,조직,NNG,1,3.9075838868
1264109,2026-06-18,문화,좋다,VA,1,3.0425864493
1264109,2026-06-18,문화,주인공,NNG,1,4.4829480317
1264109,2026-06-18,문화,주체,NNG,1,4.8884131398
1264109,2026-06-18,문화,죽다,VV,1,4.0411152794
1264109,2026-06-18,문화,죽이다,VV,1,5.0707346966
1264109,2026-06-18,문화,줄,NNG,2,9.7768262796
1264109,2026-06-18,문화,중단,NNG,1,3.3128767790
1264109,2026-06-18,문화,중반,NNG,1,4.6007310673
1264109,2026-06-18,문화,지금,NNG,1,3.0966536706
1264109,2026-06-18,문화,지나다,VV,1,1.6829603353
1264109,2026-06-18,문화,지문,NNG,1,5.9870254285
1264109,2026-06-18,문화,지배,NNG,1,4.1952659592
1264109,2026-06-18,문화,지점,NNG,1,4.1152232516
1264109,2026-06-18,문화,지형,NNG,1,5.5815603203
1264109,2026-06-18,문화,직후,NNG,1,3.7898008511
1264109,2026-06-18,문화,질문,NNG,1,3.3479680988
1264109,2026-06-18,문화,집필,NNG,1,5.0707346966
1264109,2026-06-18,문화,짓,NNG,1,4.6007310673
1264109,2026-06-18,문화,차지,NNG,1,3.2461854045
1264109,2026-06-18,문화,찬,NNP,1,5.9870254285
